,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1353492222344392707,1353479502261854209,1611532667000.0,2021-01-25 07:57:47,+0800,,@martinkgosi Idk any I’m not bothering with alcohol the inflation is at an all time high rn 🤣,en,[],[],2630676190,2630676190,MphoKgosidialwa,🅿️o,1,07,https://twitter.com/MphoKgosidialwa/status/1353492222344392707,[],[],0,,False,0,1,0,,inflation,,,,,,,[],,,,
1,1353492195827965952,1353424796298698753,1611532660000.0,2021-01-25 07:57:40,+0800,,"@neo_hajime Inflation, too much money means prices will rise and eventually it’ll be $20 for gas by the gallon",en,[],[],3369976487,3369976487,AllenWi92526840,Crazy gamer,1,07,https://twitter.com/AllenWi92526840/status/1353492195827965952,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'neo_hajime', 'name': 'Hekapoo Enjoyer 🔞 (comms closed)', 'id': '923171693090263040'}]",,,,
2,1353492090311720960,1353492090311720960,1611532635000.0,2021-01-25 07:57:15,+0800,,"Exerts from the Daily Fix - Talk of inflation as we roll through 2021 is deafening, as is exuberance in equity markets. For my sins, I am in the consensus camp, but see signs that real yields will rise &amp; the Fed will tolerate a steeper curve, to a point $USD #FOMC #trading  https://t.co/fuqhuUYbIM",en,"['fomc', 'trading']",['usd'],1022689388436701186,1022689388436701186,ChrisWeston_PS,Chris Weston,1,07,https://twitter.com/ChrisWeston_PS/status/1353492090311720960,[],['https://pbs.twimg.com/media/EsiRJ46UwAAajm7.png'],1,https://pbs.twimg.com/media/EsiRJ46UwAAajm7.png,False,15,1,3,,inflation,,,,,,,[],,,,
3,1353492059370479617,1353355472032567296,1611532628000.0,2021-01-25 07:57:08,+0800,,@fuzzle7777 @GrumpyDad3 Regards the Michellins... that explains the recent price rises.  ‘Inflation aye it?’.,en,[],[],464167273,464167273,morejunkfromu,PortoHamtoù Phil /\_/\ 🐺 ◣ ◢,1,07,https://twitter.com/morejunkfromu/status/1353492059370479617,[],[],0,,False,1,1,1,,inflation,,,,,,,"[{'screen_name': 'fuzzle7777', 'name': 'Lummel', 'id': '287163004'}, {'screen_name': 'GrumpyDad3', 'name': 'John ◣ ◢', 'id': '411623384'}]",,,,
4,1353492005008113665,1353491523392966659,1611532615000.0,2021-01-25 07:56:55,+0800,,"Oh Mike, since you're clearly unaware of inflation levels in the 1940s, here's a cheat sheet:  https://t.co/9U4VwlPPBN",en,[],[],1271535368064700417,1271535368064700417,apecapital,Ape Capital 🦍,1,07,https://twitter.com/apecapital/status/1353492005008113665,[],['https://pbs.twimg.com/media/EsiRs-IWMAACiVA.jpg'],1,https://pbs.twimg.com/media/EsiRs-IWMAACiVA.jpg,False,0,1,0,,inflation,,,,,,,[],,,,
5,1353491958057021451,1353026142270177283,1611532604000.0,2021-01-25 07:56:44,+0800,,@alberta_cw @darleneclarke5 @WSOnlineNews @ABBlueSkies @ABStrongABFree @Alberta4All @albertaseparate @CalgaryChamber @EdmontonChamber @mhdchamber @Drew__Barnes @RedDeerAdvocate inflation?  Trudeau does not care about FINANCES   his priorities  feminists  genders  gay rights  abortion progressive = leftist political correctness  woke climate  diversity refugees  migrants  Debt and deficit not on his radar,en,[],[],742354529086242816,742354529086242816,soc_justice1,Plato,1,07,https://twitter.com/soc_justice1/status/1353491958057021451,[],[],0,,False,1,0,0,,inflation,,,,,,,"[{'screen_name': 'alberta_cw', 'name': 'CW 4 a New Republic of Alberta4All. Nothing Less.', 'id': '1187806180908777473'}, {'screen_name': 'darleneclarke5', 'name': 'Darlene Clarke', 'id': '564257648'}, {'screen_name': 'WSOnlineNews', 'name': 'Western Standard', 'id': '1183158347266064384'}, {'screen_name': 'ABBlueSkies', 'name': 'Alberta Blue Skies', 'id': '3290260638'}, {'screen_name': 'ABStrongABFree', 'name': 'Alberta Strong & Free', 'id': '1083899790344126464'}, {'screen_name': 'Alberta4All', 'name': 'Alberta4All 4 an Alberta Republic', 'id': '1239359395999301633'}, {'screen_name': 'albertaseparate', 'name': 'Alberta Separation', 'id': '4323009861'}, {'screen_name': 'CalgaryChamber', 'name': 'Calgary Chamber', 'id': '76112940'}, {'screen_name': 'EdmontonChamber', 'name': 'Edmonton Chamber of Commerce', 'id': '108394629'}, {'screen_name': 'Drew__Barnes', 'name': 'Drew Barnes', 'id': '184216437'}, {'screen_name': 'RedDeerAdvocate', 'name': 'Red Deer Advocate', 'id': '39795556'}]",,,,
6,1353491914952204288,1353205314007478272,1611532593000.0,2021-01-25 07:56:33,+0800,,@SpencerKSchiff @NickSzabo4 And if reserves that won’t mean anything for inflation,en,[],[],715719046281445376,715719046281445376,Freddiesgato,Feral Freddie’s Gato (Foster Dad Money Mike) ⚾️,1,07,https://twitter.com/Freddiesgato/status/1353491914952204288,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'SpencerKSchiff', 'name': 'Spencer Schiff', 'id': '956298928076611584'}, {'screen_name': 'NickSzabo4', 'name': 'Nick Szabo', 'id': '2568108282'}]",,,,
7,1353491713290088449,1353405652626903042,1611532545000.0,2021-01-25 07:55:45,+0800,,@clintballinger Macri tried the Volker thing (but didn't embrace full dollarization despite borrowing enough USD to do so) then the Peronists - some of the world's #1 MMT'ers - lowered rates. If this assertion is true shouldn't Argentina inflation fall to the cut rates?   https://t.co/wgJeMqZZeA,en,[],[],3100174815,3100174815,duganist,Patrick Dugan - dug.btc,1,07,https://twitter.com/duganist/status/1353491713290088449,['https://countryeconomy.com/key-rates/argentina'],[],0,,False,0,1,0,,inflation,,,,,,,"[{'screen_name': 'clintballinger', 'name': '“money”: no quiddity, only liquidity ¤', 'id': '94027426'}]",,,,
8,1353491701105651712,1351545997151924224,1611532542000.0,2021-01-25 07:55:42,+0800,,@ElliotAlgase @stepper44 @Citizens_United There will be more people with low skills on welfare and food stamps.  I’m for raising the minimum but every state is not the same.  Every state does not need $15.  Cost of living is not the same either.  It will cause inflation as well.,en,[],[],1892260556,1892260556,LeutyRuby,Ruby Leuty,1,07,https://twitter.com/LeutyRuby/status/1353491701105651712,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'stepper44', 'name': 'stepper', 'id': '890870886'}, {'screen_name': 'Citizens_United', 'name': 'Citizens United', 'id': '20635633'}]",,,,
9,1353491667521826818,1353491667521826818,1611532534000.0,2021-01-25 07:55:34,+0800,,"Oh yeah I'm buying ETH as a hedge against inflation? Bitcoin? Oh yeah, I own ETH as a hedge against BTC uselessness",en,[],[],2199605117,2199605117,RNR_0,Romano,1,07,https://twitter.com/RNR_0/status/1353491667521826818,[],[],0,,False,42,5,5,,inflation,,,,,,,[],,,,
10,1353491454405062657,1344916272111353856,1611532484000.0,2021-01-25 07:54:44,+0800,,"@Zemmii1 @JamesWi71213750 @AmazonFC_Phil Hey answer the question about minimum wage and inflation, how much would it be if it kept up, promise it's easy to answer",en,[],[],1137803861396271105,1137803861396271105,Ghobsmacka,Ghob-swag-a,1,07,https://twitter.com/Ghobsmacka/status/1353491454405062657,[],[],0,,False,0,1,0,,inflation,,,,,,,"[{'screen_name': 'zemmii1', 'name': 'Zemmii', 'id': '1346945463572856841'}]",,,,
11,1353491410629103618,1352979972152045569,1611532473000.0,2021-01-25 07:54:33,+0800,,@DJHill @seijahdrake not true!! just more taxes for the govt to waste. it will cause inflation!!!!  everything will cost more  to produce!!!,en,[],[],2806586987,2806586987,hcagc17,cole gach,1,07,https://twitter.com/hcagc17/status/1353491410629103618,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'DJHill', 'name': 'Chillsbury Doughboy 👀🔴', 'id': '15558580'}, {'screen_name': 'seijahdrake', 'name': 'Seijah Drake', 'id': '1252659581714608133'}]",,,,
12,1353491096190513152,1353275397992026113,1611532398000.0,2021-01-25 07:53:18,+0800,,"@SwiftOnSecurity fucking boomers haven't updated their talking points in more than a decade, makes communicating with them impossible. hur dur solar power isn't competitive, what about inflation, 'luxury' apartments cause gentrification.",en,[],[],1018790670,1018790670,AntinomeWLP,Antinomian 🌐🏳️‍🌈🇺🇦🇺🇲,1,07,https://twitter.com/AntinomeWLP/status/1353491096190513152,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'SwiftOnSecurity', 'name': 'SwiftOnSecurity', 'id': '2436389418'}]",,,,
13,1353491090419167232,1353437312861032449,1611532397000.0,2021-01-25 07:53:17,+0800,,@GuntherSchnabl @franke_media Nein. Nicht der Preis o. Inflation.  Die Frage ist falsch. Es werden ohnehin jede menge nutzlosen Kryptowährungen geschaffen - code base is opensource. Bessere Frage: wird eine neue Kryptowährung vergleichbar bedeutend? Dafür muss beides stimmen: Technologie und das Soziale. 1/n,de,[],[],1350056873643421700,1350056873643421700,EthernianD,Ethernian (DE),1,07,https://twitter.com/EthernianD/status/1353491090419167232,[],[],0,,False,1,1,0,,inflation,,,,,,,"[{'screen_name': 'GuntherSchnabl', 'name': 'Gunther Schnabl', 'id': '999019154618363904'}, {'screen_name': 'franke_media', 'name': 'Franke-Media.net', 'id': '84531982'}]",,,,
14,1353490888568303617,1353489044483813381,1611532349000.0,2021-01-25 07:52:29,+0800,,"@Reuters Its like the inflation quote, sure everything is fine. 🤪",en,[],[],1297930226299817985,1297930226299817985,iTunerd,ᎶᗩᗰEᖇSຟ𝙖𝙧𝙚 🔥,1,07,https://twitter.com/iTunerd/status/1353490888568303617,[],[],0,,False,1,0,0,,inflation,,,,,,,"[{'screen_name': 'Reuters', 'name': 'Reuters', 'id': '1652541'}]",,,,
0,1364726749133643776,1364715054743105536,1614211187000.0,2021-02-25 07:59:47,+0800,,@SenJohnThune lmao @ a US senator pretending inflation means $6 in the 70s is a comparison to $15 today,en,[],[],37309830,37309830,ForestCemetery,Altogether Not Very Good at This,4,07,https://twitter.com/ForestCemetery/status/1364726749133643776,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'SenJohnThune', 'name': 'Senator John Thune', 'id': '296361085'}]",,,,
1,1364726726157348872,1364725239482114050,1614211181000.0,2021-02-25 07:59:41,+0800,,@greggnunziata This is not a joking matter for millions of people.  You know that the minimum wage has not risen in years.  It should keep up with the pace of inflation.  How far would you get on 7.25 per hour?  Free lunch?  Profit margins are out of control,en,[],[],816303389340561408,816303389340561408,moinqueens,Margarita,4,07,https://twitter.com/moinqueens/status/1364726726157348872,[],[],0,,False,1,1,0,,inflation,,,,,,,"[{'screen_name': 'greggnunziata', 'name': 'Gregg Nunziata', 'id': '65063850'}]",,,,
2,1364726593042677762,1364726593042677762,1614211149000.0,2021-02-25 07:59:09,+0800,,"Lumber price has gone up over 170% in America since April. On average a new home will now cost $24000 more to build because of that increase.  Fed chair Powell said yesterday he doesn't see any inflation tho. Lol. Lumber, copper, aluminum, groceries, and it just the beginning",en,[],[],1050169829863424000,1050169829863424000,Chrisraman6,Chris raman,4,07,https://twitter.com/Chrisraman6/status/1364726593042677762,[],[],0,,False,4,1,0,,inflation,,,,,,,[],,,,
3,1364726591587291136,1364715054743105536,1614211149000.0,2021-02-25 07:59:09,+0800,,@SenJohnThune Always a good sign when Congresspeople don't know or pretend not to know what inflation is.,en,[],[],2884186995,2884186995,von_todwin,Andrew Todd,4,07,https://twitter.com/von_todwin/status/1364726591587291136,[],[],0,,False,3,0,0,,inflation,,,,,,,"[{'screen_name': 'SenJohnThune', 'name': 'Senator John Thune', 'id': '296361085'}]",,,,
4,1364726552643035140,1364726552643035140,1614211140000.0,2021-02-25 07:59:00,+0800,,"BREAKING: Govt plan for exams.  🔹Teachers assess grades based on a mix of coursework/mocks/questions from exam boards  🔹Some checks/moderation but NO algorithms  🔹All results w/c 9th Aug  🔹Anyone can appeal  = Major risk of grade inflation, pressure on teachers, mass appeals?",en,[],[],93419198,93419198,PaulBrandITV,Paul Brand,4,07,https://twitter.com/PaulBrandITV/status/1364726552643035140,[],[],0,,False,136,25,41,,inflation,,,,,,,[],,,,
5,1364726465112244230,1364715054743105536,1614211119000.0,2021-02-25 07:58:39,+0800,,@SenJohnThune Inflation: what is it?  https://t.co/fF6xtsdEUv,en,[],[],2907895239,2907895239,Cpo10za,Serenity Now!,4,07,https://twitter.com/Cpo10za/status/1364726465112244230,[],['https://pbs.twimg.com/media/EvB7fEFU4AAATIj.jpg'],1,https://pbs.twimg.com/media/EvB7fEFU4AAATIj.jpg,False,19,1,0,,inflation,,,,,,,"[{'screen_name': 'SenJohnThune', 'name': 'Senator John Thune', 'id': '296361085'}]",,,,
6,1364726314603700224,1364715054743105536,1614211083000.0,2021-02-25 07:58:03,+0800,,"@SenJohnThune Oh please, you assholes know the minimum wage hasn’t kept up with inflation. Don’t you find it odd that a cook would only be making a couple of bucks an hour more 40 years later?",en,[],[],461163806,461163806,Johnmatrix76,Belgian payphone appreciator,4,07,https://twitter.com/Johnmatrix76/status/1364726314603700224,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'SenJohnThune', 'name': 'Senator John Thune', 'id': '296361085'}]",,,,
7,1364726217589415942,1364640961213652998,1614211060000.0,2021-02-25 07:57:40,+0800,,"@4st8 @JMilesColeman *goes to Inflation Calculator* ""$20 in 1966 is $161 now, so anything taking less than 3 weeks could take 5 months now""",en,[],[],23415606,23415606,BHIndepMO,Brandon H.,4,07,https://twitter.com/BHIndepMO/status/1364726217589415942,[],[],0,,False,2,0,0,,inflation,,,,,,,"[{'screen_name': '4st8', 'name': 'Ben Forstate', 'id': '795391352'}, {'screen_name': 'JMilesColeman', 'name': 'J. Miles Coleman', 'id': '92985745'}]",,,,
8,1364726197226250242,1364715054743105536,1614211055000.0,2021-02-25 07:57:35,+0800,,@SenJohnThune Idiot John Thune has never heard of inflation,en,[],[],25987903,25987903,Daedalus6,Andres,4,07,https://twitter.com/Daedalus6/status/1364726197226250242,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'SenJohnThune', 'name': 'Senator John Thune', 'id': '296361085'}]",,,,
9,1364726171573886977,1364726171573886977,1614211049000.0,2021-02-25 07:57:29,+0800,,"Investors in commodities are now making a collective wager that government stimulus, plus near-zero interest rates, will fuel demand, generate inflation &amp; further weaken the U.S. dollar, as the economy rebounds from the pandemic.",en,[],[],535913183,535913183,DTradingAcademy,Day Trading Academy,4,07,https://twitter.com/DTradingAcademy/status/1364726171573886977,[],[],0,,False,0,0,1,,inflation,,,,,,,[],,,,
10,1364726158294741004,1364600389228769287,1614211046000.0,2021-02-25 07:57:26,+0800,,@Sportsf08980142 Have not had runaway inflation yet...,en,[],[],1291413222235537409,1291413222235537409,AAugust1970,August,4,07,https://twitter.com/AAugust1970/status/1364726158294741004,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'Sportsf08980142', 'name': 'Dr. Bob."" Esq. 🇺🇸', 'id': '1354434792247459846'}]",,,,
11,1364726134814965761,1364715054743105536,1614211040000.0,2021-02-25 07:57:20,+0800,,@SenJohnThune Siri what is inflation,en,[],[],15819329,15819329,tresdessert,cthulhuey lewis & the news,4,07,https://twitter.com/tresdessert/status/1364726134814965761,[],[],0,,False,8,0,0,,inflation,,,,,,,"[{'screen_name': 'SenJohnThune', 'name': 'Senator John Thune', 'id': '296361085'}]",,,,
12,1364726133351186432,1364726133351186432,1614211040000.0,2021-02-25 07:57:20,+0800,,"Have Republicans heard of inflation? Livable wage?  For a party that claims to be about business and the market, they don't seem to understand much about economics.",en,[],[],907404836135731200,907404836135731200,TwoBroadsTalk,Two Broads Talking Politics,4,07,https://twitter.com/TwoBroadsTalk/status/1364726133351186432,[],[],0,,False,3,1,1,https://twitter.com/SenJohnThune/status/1364715054743105536,inflation,,,,,,,[],,,,
13,1364726121569411072,1364726121569411072,1614211037000.0,2021-02-25 07:57:17,+0800,,This is the most disingenuous pablum you can say about this issue. I’m sure he’s aware of something called inflation but it doesn’t matter. It’s what his base wants to hear.,en,[],[],1224077846156652545,1224077846156652545,Chiaguava1,Benzos for Bonzo,4,07,https://twitter.com/Chiaguava1/status/1364726121569411072,[],[],0,,False,0,0,0,https://twitter.com/bubbaprog/status/1364657790900449282,inflation,,,,,,,[],,,,
14,1364726114187370496,1364726114187370496,1614211035000.0,2021-02-25 07:57:15,+0800,,Wall termine en hausse alors que Powell (Fed) rassure sur l'inflation   https://t.co/vqwWtdpgCG,fr,[],[],107525135,107525135,JolicoeurNews,Martin Jolicoeur,4,07,https://twitter.com/JolicoeurNews/status/1364726114187370496,['https://apple.news/Ae1M2mS0cR2qMLR8GOGR_qQ'],[],0,,False,0,0,0,,inflation,,,,,,,[],,,,
15,1364726042829676544,1364715054743105536,1614211018000.0,2021-02-25 07:56:58,+0800,,@SenJohnThune Imagine being elected to a senate seat and not understanding inflation,en,[],[],468174606,468174606,tek_sauce,tek_sauce,4,07,https://twitter.com/tek_sauce/status/1364726042829676544,[],[],0,,False,2,0,0,,inflation,,,,,,,"[{'screen_name': 'SenJohnThune', 'name': 'Senator John Thune', 'id': '296361085'}]",,,,
16,1364725950173249536,1364722403084034052,1614210996000.0,2021-02-25 07:56:36,+0800,,@Ajzionts No wages have kept up with inflation.,en,[],[],1704760514,1704760514,pdogassassin,Jon,4,07,https://twitter.com/pdogassassin/status/1364725950173249536,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'Ajzionts', 'name': 'Arielle Zionts', 'id': '2800862281'}]",,,,
17,1364725870028546052,1364706630177337345,1614210977000.0,2021-02-25 07:56:17,+0800,,@TmorrowsPapers @MattChorley Any bets on just how high grade inflation goes? This isn't a criticism of the teachers but their incentives. The pupils of any honest holdouts are going to be disadvantaged.,en,[],[],1035517945,1035517945,trotter_alex,Alex Trotter,4,07,https://twitter.com/trotter_alex/status/1364725870028546052,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'TmorrowsPapers', 'name': 'Tomorrows Papers Today', 'id': '1248731311608651782'}, {'screen_name': 'MattChorley', 'name': 'Matt Chorley', 'id': '66673916'}]",,,,
18,1364725840408424451,1364725840408424451,1614210970000.0,2021-02-25 07:56:10,+0800,,"Let's think about this @SenJohnThune tweet. He was born in 1960, so here's his $6/hr salary from when he was 20 adjusted for inflation. #FightFor15 #MinimumWage  https://t.co/Tps6oywcjk",en,"['fightfor15', 'minimumwage']",[],57120672,57120672,aaronklemz,Aaron Klemz,4,07,https://twitter.com/aaronklemz/status/1364725840408424451,[],"['https://pbs.twimg.com/media/EvB61P-VoAQ3N3r.png', 'https://pbs.twimg.com/media/EvB61P-UcAQU8D8.png']",1,https://pbs.twimg.com/media/EvB61P-VoAQ3N3r.png,False,15,3,9,,inflation,,,,,,,[],,,,
19,1364725732727922695,1364715054743105536,1614210944000.0,2021-02-25 07:55:44,+0800,,"@SenJohnThune okay - how about instead of $15 we set it to $6 from 1976, adjusted for inflation: $28.16",en,[],[],1098099142088249345,1098099142088249345,uspsveteran,pendejoe,4,07,https://twitter.com/uspsveteran/status/1364725732727922695,[],[],0,,False,3,0,0,,inflation,,,,,,,"[{'screen_name': 'SenJohnThune', 'name': 'Senator John Thune', 'id': '296361085'}]",,,,
0,1396979305083809795,1396976623908384769,1621900795000.0,2021-05-25 07:59:55,+0800,,@stuff_charlie the Joe  Thirty Five%Biden inflation plan.  So...after taxes and inflation...there's enough to pay for #ObamaCare and #Netflix.,en,"['obamacare', 'netflix']",[],1281028735593066501,1281028735593066501,DAVETANGO9,DAVETANGO,2,07,https://twitter.com/DAVETANGO9/status/1396979305083809795,[],[],0,,False,1,0,0,,inflation,,,,,,,"[{'screen_name': 'stuff_charlie', 'name': 'Charlie Does Dumb Stuff', 'id': '1558893099232919552'}]",,,,
1,1396979236477407233,1396894049852866563,1621900779000.0,2021-05-25 07:59:39,+0800,,@PMatzko Furthermore inflation will almost certainly be higher over the next 50 years than it was over the last 50 years. You can see why if you look at money supply and velocity. Your analysis just doesn't look at any of the key macro-factors.,en,[],[],1461549264,1461549264,hlshaken,Aitch El Shaken,2,07,https://twitter.com/hlshaken/status/1396979236477407233,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'PMatzko', 'name': 'Paul Matzko', 'id': '195155982'}]",,,,
2,1396979146723635200,1396914664462864395,1621900757000.0,2021-05-25 07:59:17,+0800,,@ElectMyBussy @b1rd_tweets @Vegasnthem @thehill Lmao keep telling yourself it’s just “Inflation” without actually acknowledging the origins of that inflation. You own it.,en,[],[],4837084598,4837084598,JCMTyellek,🐼exogenesis🐼,2,07,https://twitter.com/JCMTyellek/status/1396979146723635200,[],[],0,,False,0,1,0,,inflation,,,,,,,"[{'screen_name': 'b1rd_tweets', 'name': 'JIM EAGLE (AFT AGENT)', 'id': '1040779916'}, {'screen_name': 'Vegasnthem', 'name': 'Shoen Ave', 'id': '1368038143148969984'}, {'screen_name': 'thehill', 'name': 'The Hill', 'id': '1917731'}]",,,,
3,1396978991488114692,1396553661136900102,1621900720000.0,2021-05-25 07:58:40,+0800,,"@DrDaveBurnette @Winstar1970 @nypost Go buy gas, lumber, beef. Inflation statistics are garbage, look at the prices of normal stuff people use daily.",en,[],[],2423261160,2423261160,FreeReignS,Ministry of Truth,2,07,https://twitter.com/FreeReignS/status/1396978991488114692,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'DrDaveBurnette', 'name': 'David Burnette', 'id': '1546465939931205634'}, {'screen_name': 'Winstar1970', 'name': 'Excelus', 'id': '3302203720'}, {'screen_name': 'nypost', 'name': 'New York Post', 'id': '17469289'}]",,,,
4,1396978850186334213,1396976002572722179,1621900687000.0,2021-05-25 07:58:07,+0800,,@Flightschool4c1 It is. I think this is the sort of pre-hyperinflation inflation. It will calm down and then explode in a few years.,en,[],[],701651067512160256,701651067512160256,rightwingnutrs,Old Tory Right - Boyar of the Bears - 📉🐻🇷🇺,2,07,https://twitter.com/rightwingnutrs/status/1396978850186334213,[],[],0,,False,1,1,0,,inflation,,,,,,,"[{'screen_name': 'Flightschool4c1', 'name': 'Flightschool4commies, Anglo-Saxon', 'id': '1134949816994213888'}]",,,,
5,1396978797480538113,1396894049852866563,1621900674000.0,2021-05-25 07:57:54,+0800,,"@PMatzko You aren't inflation adjusting your returns. $25K is about 1/3rd of median family income in 2021. In 1969, 1/3rd of median family income would be...$3k. Start your journey in 1969 @ $3k and you end up with not nearly enough.",en,[],[],1461549264,1461549264,hlshaken,Aitch El Shaken,2,07,https://twitter.com/hlshaken/status/1396978797480538113,[],[],0,,False,0,1,0,,inflation,,,,,,,"[{'screen_name': 'PMatzko', 'name': 'Paul Matzko', 'id': '195155982'}]",,,,
6,1396978777289228290,1396978777289228290,1621900669000.0,2021-05-25 07:57:49,+0800,,Consumer confidence rises   https://t.co/lLNLkhePf7 #ANZ #ANZBank #Australia #Australian #Bank #Covid19 #Future #Impact #Inflation #Market #Melbourne #Outbreak #Unemployment  https://t.co/a07Jzjiscd,en,"['anz', 'anzbank', 'australia', 'australian', 'bank', 'covid19', 'future', 'impact', 'inflation', 'market', 'melbourne', 'outbreak', 'unemployment']",[],3149729430,3149729430,MirageNewsCom,Mirage News,2,07,https://twitter.com/MirageNewsCom/status/1396978777289228290,['https://www.miragenews.com/consumer-confidence-rises-565558/'],['https://pbs.twimg.com/media/E2MQy3xUUAA68q4.jpg'],1,https://pbs.twimg.com/media/E2MQy3xUUAA68q4.jpg,False,0,0,0,,inflation,,,,,,,[],,,,
7,1396978712080494596,1396920451897692161,1621900654000.0,2021-05-25 07:57:34,+0800,,"@joe_sheehan @BizballMaury @injuryexpert I wonder if adjusted for inflation Eddie Murphy beats him. BHC and the Shrek movies made a lot of raw dollars for their time. Granted, there are so many of those MCU movies that Downey appeared in (forgot he was in the cast around the time of Back to School).",en,[],[],371529947,371529947,EugeneFreedman,(((EugeneFreedman))),2,07,https://twitter.com/EugeneFreedman/status/1396978712080494596,[],[],0,,False,0,1,0,,inflation,,,,,,,"[{'screen_name': 'joe_sheehan', 'name': 'Joe Sheehan', 'id': '48000256'}, {'screen_name': 'BizballMaury', 'name': 'Maury Brown', 'id': '32817728'}, {'screen_name': 'injuryexpert', 'name': 'Will Carroll', 'id': '645043'}]",,,,
8,1396978634687188993,1396933004732379137,1621900635000.0,2021-05-25 07:57:15,+0800,,@KlickD6 @keith_vartanian @PalmerReport @bradleytusk inflation.,en,[],[],1333955549126389765,1333955549126389765,rl88402591,rl,2,07,https://twitter.com/rl88402591/status/1396978634687188993,[],[],0,,False,0,0,0,,inflation,,,,,,,"[{'screen_name': 'KlickD6', 'name': '(((Robinson-Gissette Massimiliana Jandro Cruz)))', 'id': '350535988'}, {'screen_name': 'keith_vartanian', 'name': 'Keith Vartanian 🧢⬆️🇦🇲', 'id': '971603619207360518'}, {'screen_name': 'PalmerReport', 'name': 'Palmer Report', 'id': '15115280'}, {'screen_name': 'bradleytusk', 'name': 'Bradley Tusk', 'id': '819127464'}]",,,,
9,1396978590391144450,1396916392629137409,1621900625000.0,2021-05-25 07:57:05,+0800,,@francomunizar @thermalrain @elonmusk @dogecoin_devs Your comment clearly demonstrates your ignorance on the topic.  Have you read the white paper? Do you understand what the requirements are for a monetary instrument to be used as currency? Do you know what deterministic and static inflation is? It looks like you're just a hater..,en,[],[],1394788475422052352,1394788475422052352,b4RTrades,b4R,2,07,https://twitter.com/b4RTrades/status/1396978590391144450,[],[],0,,False,2,1,0,,inflation,,,,,,,"[{'screen_name': 'francomunizar', 'name': 'Franco 🥑', 'id': '2705292532'}, {'screen_name': 'thermalrain', 'name': 'ThermalRain_YT', 'id': '996405570'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'dogecoin_devs', 'name': 'Dogecoin Developers', 'id': '2445883045'}]",,,,
10,1396978573597188105,1396978573597188105,1621900621000.0,2021-05-25 07:57:01,+0800,,Retirees worried about inflation may want to consider adding this investment to their portfolio  https://t.co/dCbNs2RRsN   #BankingAndFinanceNews #COVID19 #Online #Banking #Bank #Business #Services #Finance #Home #Money #Loan #Lease #Lending #Markets Please Retweet,en,"['bankingandfinancenews', 'covid19', 'online', 'banking', 'bank', 'business', 'services', 'finance', 'home', 'money', 'loan', 'lease', 'lending', 'markets']",[],344075523,344075523,AJBlackston,AJ Blackston - Financial IT Solutions Consultant,2,07,https://twitter.com/AJBlackston/status/1396978573597188105,['https://www.cnbc.com/2021/05/24/inflation-worries-retirees-may-want-to-consider-this-investment.html'],[],0,,False,2,0,0,,inflation,,,,,,,[],,,,
11,1396978499190149120,1396976408275021826,1621900603000.0,2021-05-25 07:56:43,+0800,,"@elonmusk I knew it Elon, no one can stand in the way of stock market, the inflation is inevitable, will see the next bull run starting in 2023. Doge will get to $1 in 2023",en,[],[],212557544,212557544,Ramiammoun,Rami Ammoun,2,07,https://twitter.com/Ramiammoun/status/1396978499190149120,[],[],0,,False,2,0,0,,inflation,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,
12,1396978462263582720,1396978462263582720,1621900594000.0,2021-05-25 07:56:34,+0800,,Uphold Chairman Powell Thought Serve the People Inflation is a Paper Tiger Fulfill the Dual Mandate,en,[],[],386513,386513,profmusgrave,"Prof. Paul Musgrave, Ph.D.",2,07,https://twitter.com/profmusgrave/status/1396978462263582720,[],[],0,,False,35,3,3,,inflation,,,,,,,[],,,,
